source,source_type,target,target_type,relation
H1031,Herb,NFE2L2,Target,TARGETS
H1032,Herb,FDPS,Target,TARGETS
H1033,Herb,MAOB,Target,TARGETS
H1033,Herb,MAOA,Target,TARGETS
H1033,Herb,SLC22A2,Target,TARGETS
H1033,Herb,PTK2,Target,TARGETS
H1033,Herb,CASP9,Target,TARGETS
H1033,Herb,BCL2,Target,TARGETS
H1033,Herb,BAX,Target,TARGETS
H1033,Herb,CASP3,Target,TARGETS
H1033,Herb,MAP2,Target,TARGETS
H1033,Herb,PRKAA2,Target,TARGETS
H1033,Herb,CASP8,Target,TARGETS
H1033,Herb,TGFB1,Target,TARGETS
H1033,Herb,PRKCA,Target,TARGETS
H1033,Herb,EDN1,Target,TARGETS
H1033,Herb,AHCYL1,Target,TARGETS
H1033,Herb,FGF23,Target,TARGETS
H1033,Herb,HAMP,Target,TARGETS
H1033,Herb,PRKAA1,Target,TARGETS
H1033,Herb,PPID,Target,TARGETS
H1033,Herb,MTOR,Target,TARGETS
H1033,Herb,ADA,Target,TARGETS
H1033,Herb,VEGFA,Target,TARGETS
H1033,Herb,PLA2G1B,Target,TARGETS
H1033,Herb,PLA2G2A,Target,TARGETS
H1033,Herb,TP53,Target,TARGETS
H1033,Herb,ADIPOQ,Target,TARGETS
H1033,Herb,CDK2,Target,TARGETS
H1033,Herb,ATM,Target,TARGETS
H1033,Herb,EGR1,Target,TARGETS
H1033,Herb,MAPK1,Target,TARGETS
H1033,Herb,JUN,Target,TARGETS
H1033,Herb,RELA,Target,TARGETS
H1033,Herb,ADORA1,Target,TARGETS
H1033,Herb,ADORA2A,Target,TARGETS
H1033,Herb,CDK1,Target,TARGETS
H1033,Herb,DRD2,Target,TARGETS
H1033,Herb,ACHE,Target,TARGETS
H1033,Herb,E2F1,Target,TARGETS
H1033,Herb,ITGB3,Target,TARGETS
H1033,Herb,KCNJ11,Target,TARGETS
H1033,Herb,CTNNB1,Target,TARGETS
H1033,Herb,CDKN1A,Target,TARGETS
H1033,Herb,GABRA2,Target,TARGETS
H1033,Herb,LHB,Target,TARGETS
H1033,Herb,FSHB,Target,TARGETS
H1033,Herb,TNF,Target,TARGETS
H1033,Herb,IL6,Target,TARGETS
H1033,Herb,NPSR1,Target,TARGETS
H1033,Herb,NPS,Target,TARGETS
H1033,Herb,TFAM,Target,TARGETS
H1033,Herb,CCN2,Target,TARGETS
H1033,Herb,SLC2A4,Target,TARGETS
H1033,Herb,MEF2D,Target,TARGETS
H1033,Herb,MEF2A,Target,TARGETS
H1033,Herb,INS,Target,TARGETS
H1033,Herb,ZFHX3,Target,TARGETS
H1033,Herb,IER5,Target,TARGETS
H1033,Herb,FOS,Target,TARGETS
H1033,Herb,ARC,Target,TARGETS
H1033,Herb,CYP1A2,Target,TARGETS
H1033,Herb,NEK11,Target,TARGETS
H1033,Herb,RASGRF1,Target,TARGETS
H1033,Herb,RYR1,Target,TARGETS
H1033,Herb,HSD11B1,Target,TARGETS
H1033,Herb,NR3C1,Target,TARGETS
H1033,Herb,HSD11B2,Target,TARGETS
H1033,Herb,ITPR1,Target,TARGETS
H1033,Herb,SNCA,Target,TARGETS
H1033,Herb,PTGS2,Target,TARGETS
H1033,Herb,SCNN1A,Target,TARGETS
H1033,Herb,TPH2,Target,TARGETS
H1033,Herb,AKT1,Target,TARGETS
H1033,Herb,TGFB2,Target,TARGETS
H1033,Herb,SLC2A1,Target,TARGETS
H1033,Herb,PTEN,Target,TARGETS
H1033,Herb,LEP,Target,TARGETS
H1033,Herb,GABRR1,Target,TARGETS
H1033,Herb,ORAI1,Target,TARGETS
H1033,Herb,BCL2L11,Target,TARGETS
H1033,Herb,BDNF,Target,TARGETS
H1033,Herb,ATR,Target,TARGETS
H1033,Herb,DNMT3A,Target,TARGETS
H1033,Herb,ABCB1,Target,TARGETS
H1033,Herb,RYR2,Target,TARGETS
H1033,Herb,TYR,Target,TARGETS
H1033,Herb,SIRT3,Target,TARGETS
H1033,Herb,ACP5,Target,TARGETS
H1033,Herb,CTSK,Target,TARGETS
H1033,Herb,HSPB1,Target,TARGETS
H1033,Herb,DAXX,Target,TARGETS
H1033,Herb,PGF,Target,TARGETS
H1033,Herb,PTGS1,Target,TARGETS
H1033,Herb,CD274,Target,TARGETS
H1033,Herb,IL2,Target,TARGETS
H1033,Herb,IFNG,Target,TARGETS
H1033,Herb,PDCD1LG2,Target,TARGETS
H1033,Herb,SMAD7,Target,TARGETS
H1033,Herb,TH,Target,TARGETS
H1034,Herb,PTGS2,Target,TARGETS
H1034,Herb,TNF,Target,TARGETS
H1034,Herb,NOS2,Target,TARGETS
H1034,Herb,FOXM1,Target,TARGETS
H1034,Herb,MAOA,Target,TARGETS
H1034,Herb,HSPA4,Target,TARGETS
H1034,Herb,NFE2L2,Target,TARGETS
H1034,Herb,NQO1,Target,TARGETS
H1034,Herb,MGAM,Target,TARGETS
H1034,Herb,AKT1,Target,TARGETS
H1034,Herb,CHRNA4,Target,TARGETS
H1034,Herb,MAPK14,Target,TARGETS
H1034,Herb,PEMT,Target,TARGETS
H1034,Herb,CHRNA7,Target,TARGETS
H1034,Herb,HMOX1,Target,TARGETS
H1034,Herb,VEGFC,Target,TARGETS
H1034,Herb,MGST1,Target,TARGETS
H1034,Herb,CDC25A,Target,TARGETS
H1034,Herb,SULT1A1,Target,TARGETS
H1034,Herb,MMP2,Target,TARGETS
H1034,Herb,FASLG,Target,TARGETS
H1034,Herb,CASP9,Target,TARGETS
H1034,Herb,TP53,Target,TARGETS
H1034,Herb,CASP3,Target,TARGETS
H1034,Herb,NFKB1,Target,TARGETS
H1034,Herb,LPO,Target,TARGETS
H1034,Herb,MMP9,Target,TARGETS
H1034,Herb,CAT,Target,TARGETS
H1034,Herb,ABCB1,Target,TARGETS
H1034,Herb,MARK4,Target,TARGETS
H1034,Herb,PIK3CG,Target,TARGETS
H1034,Herb,PRKCD,Target,TARGETS
H1034,Herb,IL33,Target,TARGETS
H1034,Herb,MYD88,Target,TARGETS
H1034,Herb,ACHE,Target,TARGETS
H1034,Herb,DGAT1,Target,TARGETS
H1034,Herb,BACE1,Target,TARGETS
H1034,Herb,PTGR1,Target,TARGETS
H1034,Herb,DPP4,Target,TARGETS
H1034,Herb,FCER1A,Target,TARGETS
H1034,Herb,DIO1,Target,TARGETS
H1034,Herb,SOD1,Target,TARGETS
H1034,Herb,SOD2,Target,TARGETS
H1034,Herb,CCNB1,Target,TARGETS
H1034,Herb,CDK2,Target,TARGETS
H1034,Herb,CCNA2,Target,TARGETS
H1034,Herb,CSF2,Target,TARGETS
H1034,Herb,IL6,Target,TARGETS
H1034,Herb,PNLIP,Target,TARGETS
H1034,Herb,ALOX5,Target,TARGETS
H1034,Herb,NCF1,Target,TARGETS
H1034,Herb,COMT,Target,TARGETS
H1034,Herb,LPL,Target,TARGETS
H1034,Herb,PLAT,Target,TARGETS
H1034,Herb,PLAU,Target,TARGETS
H1034,Herb,PTK2,Target,TARGETS
H1034,Herb,GAA,Target,TARGETS
H1034,Herb,CD4,Target,TARGETS
H1034,Herb,CYCS,Target,TARGETS
H1034,Herb,BCL2,Target,TARGETS
H1034,Herb,CCL2,Target,TARGETS
H1034,Herb,RELA,Target,TARGETS
H1034,Herb,CXCL8,Target,TARGETS
H1034,Herb,NFKBIA,Target,TARGETS
H1034,Herb,TYR,Target,TARGETS
H1034,Herb,TYRP1,Target,TARGETS
H1034,Herb,DCT,Target,TARGETS
H1034,Herb,STAT3,Target,TARGETS
H1034,Herb,SIGMAR1,Target,TARGETS
H1034,Herb,TICAM2,Target,TARGETS
H1034,Herb,HDC,Target,TARGETS
H1034,Herb,NOS3,Target,TARGETS
H1034,Herb,GSS,Target,TARGETS
H1034,Herb,ACE,Target,TARGETS
H1034,Herb,RYR1,Target,TARGETS
H1034,Herb,ABCG2,Target,TARGETS
H1034,Herb,IL1A,Target,TARGETS
H1034,Herb,JUN,Target,TARGETS
H1034,Herb,TAS2R39,Target,TARGETS
H1034,Herb,KEAP1,Target,TARGETS
H1034,Herb,IRS1,Target,TARGETS
H1034,Herb,BAX,Target,TARGETS
H1034,Herb,MAP2,Target,TARGETS
H1034,Herb,PRKAA2,Target,TARGETS
H1034,Herb,CASP8,Target,TARGETS
H1034,Herb,TGFB1,Target,TARGETS
H1034,Herb,PRKCA,Target,TARGETS
H1034,Herb,EDN1,Target,TARGETS
H1034,Herb,PLK1,Target,TARGETS
H1034,Herb,CDK1,Target,TARGETS
H1034,Herb,CDC25C,Target,TARGETS
H1034,Herb,SFN,Target,TARGETS
H1034,Herb,ESR1,Target,TARGETS
H1034,Herb,EGFR,Target,TARGETS
H1034,Herb,AR,Target,TARGETS
H1034,Herb,LAMP1,Target,TARGETS
H1034,Herb,IFNG,Target,TARGETS
H1034,Herb,PRF1,Target,TARGETS
H1034,Herb,LDLR,Target,TARGETS
H1034,Herb,CFTR,Target,TARGETS
H1034,Herb,ITGB3,Target,TARGETS
H1034,Herb,PTEN,Target,TARGETS
H1034,Herb,HSPA5,Target,TARGETS
H1034,Herb,MAPK1,Target,TARGETS
H1034,Herb,FOS,Target,TARGETS
H1034,Herb,ATF3,Target,TARGETS
H1034,Herb,TF,Target,TARGETS
H1034,Herb,SMAD3,Target,TARGETS
H1034,Herb,MRC1,Target,TARGETS
H1034,Herb,IL10,Target,TARGETS
H1034,Herb,NR1H3,Target,TARGETS
H1034,Herb,CYP2C19,Target,TARGETS
H1034,Herb,CYP19A1,Target,TARGETS
H1034,Herb,PTGS1,Target,TARGETS
H1034,Herb,SELP,Target,TARGETS
H1034,Herb,CYP1A1,Target,TARGETS
H1034,Herb,PRKCB,Target,TARGETS
H1034,Herb,GFAP,Target,TARGETS
H1034,Herb,RAC1,Target,TARGETS
H1034,Herb,TOP1,Target,TARGETS
H1034,Herb,CYP2C9,Target,TARGETS
H1034,Herb,CYP1A2,Target,TARGETS
H1034,Herb,MAPK3,Target,TARGETS
H1034,Herb,CYP2D6,Target,TARGETS
H1034,Herb,CYP3A4,Target,TARGETS
H1034,Herb,KCNN4,Target,TARGETS
H1034,Herb,TLR4,Target,TARGETS
H1034,Herb,PKB_RS07820,Target,TARGETS
H1034,Herb,BCHE,Target,TARGETS
H1034,Herb,CTSC,Target,TARGETS
H1034,Herb,G6PC1,Target,TARGETS
H1034,Herb,PPARG,Target,TARGETS
H1034,Herb,VEGFA,Target,TARGETS
H1034,Herb,NOTCH1,Target,TARGETS
H1034,Herb,IRAK4,Target,TARGETS
H1034,Herb,TLR2,Target,TARGETS
H1034,Herb,MAPK8,Target,TARGETS
H1034,Herb,HSP90AA1,Target,TARGETS
H1034,Herb,CYP2C8,Target,TARGETS
H1034,Herb,SLC23A1,Target,TARGETS
H1034,Herb,CHEK2,Target,TARGETS
H1034,Herb,RB1,Target,TARGETS
H1034,Herb,CDKN1A,Target,TARGETS
H1034,Herb,BCL2L1,Target,TARGETS
H1034,Herb,EGF,Target,TARGETS
H1034,Herb,CCND1,Target,TARGETS
H1034,Herb,MMP1,Target,TARGETS
H1034,Herb,CRP,Target,TARGETS
H1034,Herb,IGFBP3,Target,TARGETS
H1034,Herb,MAP3K5,Target,TARGETS
H1034,Herb,TOP2A,Target,TARGETS
H1034,Herb,SERPINE1,Target,TARGETS
H1034,Herb,NR1I2,Target,TARGETS
H1034,Herb,ERBB2,Target,TARGETS
H1034,Herb,STAT1,Target,TARGETS
H1034,Herb,IL2,Target,TARGETS
H1034,Herb,GSTP1,Target,TARGETS
H1034,Herb,IL1B,Target,TARGETS
H1034,Herb,HSF1,Target,TARGETS
H1034,Herb,F3,Target,TARGETS
H1034,Herb,NR1I3,Target,TARGETS
H1034,Herb,AHR,Target,TARGETS
H1034,Herb,PON1,Target,TARGETS
H1034,Herb,TXNIP,Target,TARGETS
H1034,Herb,ICAM1,Target,TARGETS
H1034,Herb,SELE,Target,TARGETS
H1034,Herb,VCAM1,Target,TARGETS
H1034,Herb,CHUK,Target,TARGETS
H1034,Herb,IRF1,Target,TARGETS
H1034,Herb,SLC2A4,Target,TARGETS
H1034,Herb,INSR,Target,TARGETS
H1034,Herb,PPARA,Target,TARGETS
H1034,Herb,XDH,Target,TARGETS
H1034,Herb,SULT1E1,Target,TARGETS
H1034,Herb,MYC,Target,TARGETS
H1034,Herb,CDKN2A,Target,TARGETS
H1034,Herb,COL1A1,Target,TARGETS
H1034,Herb,gyrB,Target,TARGETS
H1034,Herb,CLDN4,Target,TARGETS
H1034,Herb,POR,Target,TARGETS
H1034,Herb,RASSF1,Target,TARGETS
H1034,Herb,E2F1,Target,TARGETS
H1034,Herb,E2F2,Target,TARGETS
H1034,Herb,ERBB3,Target,TARGETS
H1034,Herb,CXCL2,Target,TARGETS
H1034,Herb,CXCL10,Target,TARGETS
H1034,Herb,BMP2,Target,TARGETS
H1034,Herb,SPP1,Target,TARGETS
H1034,Herb,RUNX2,Target,TARGETS
H1034,Herb,CAV1,Target,TARGETS
H1034,Herb,CTSD,Target,TARGETS
H1034,Herb,MPO,Target,TARGETS
H1034,Herb,CYP1B1,Target,TARGETS
H1034,Herb,CD40LG,Target,TARGETS
H1034,Herb,PARP1,Target,TARGETS
H1034,Herb,GSK3B,Target,TARGETS
H1034,Herb,ELK1,Target,TARGETS
H1034,Herb,RAF1,Target,TARGETS
H1034,Herb,HSPB1,Target,TARGETS
H1034,Herb,GSTM2,Target,TARGETS
H1034,Herb,GSTM1,Target,TARGETS
H1034,Herb,KDM1A,Target,TARGETS
H1034,Herb,ODC1,Target,TARGETS
H1034,Herb,NPEPPS,Target,TARGETS
H1034,Herb,HK2,Target,TARGETS
H1034,Herb,NKX3-1,Target,TARGETS
H1034,Herb,HIF1A,Target,TARGETS
H1034,Herb,MLXIPL,Target,TARGETS
H1034,Herb,FASN,Target,TARGETS
H1034,Herb,SCD,Target,TARGETS
H1034,Herb,GCK,Target,TARGETS
H1034,Herb,KHK,Target,TARGETS
H1034,Herb,MTOR,Target,TARGETS
H1034,Herb,BDNF,Target,TARGETS
H1034,Herb,EGR1,Target,TARGETS
H1034,Herb,CREB1,Target,TARGETS
H1034,Herb,NGF,Target,TARGETS
H1034,Herb,ABCA1,Target,TARGETS
H1034,Herb,CRTC1,Target,TARGETS
H1034,Herb,SLC2A1,Target,TARGETS
H1034,Herb,HSP90B2P,Target,TARGETS
H1034,Herb,PGP,Target,TARGETS
H1034,Herb,MCL1,Target,TARGETS
H1034,Herb,VIM2P,Target,TARGETS
H1034,Herb,TXN,Target,TARGETS
H1034,Herb,PTX3,Target,TARGETS
H1034,Herb,AURKB,Target,TARGETS
H1034,Herb,CEBPB,Target,TARGETS
H1034,Herb,SLPI,Target,TARGETS
H1034,Herb,VDR,Target,TARGETS
H1034,Herb,JAK2,Target,TARGETS
H1034,Herb,F2,Target,TARGETS
H1034,Herb,ERN2,Target,TARGETS
H1034,Herb,HSPA1A;HSPA1B,Target,TARGETS
H1034,Herb,VIM,Target,TARGETS
H1034,Herb,CDH1,Target,TARGETS
H1034,Herb,GK,Target,TARGETS
H1034,Herb,CRH,Target,TARGETS
H1034,Herb,NLRP3,Target,TARGETS
H1034,Herb,BRCA1,Target,TARGETS
H1034,Herb,PTK2B,Target,TARGETS
H1034,Herb,NRF1,Target,TARGETS
H1034,Herb,TJP1,Target,TARGETS
H1034,Herb,AXIN1,Target,TARGETS
H1034,Herb,LEF1,Target,TARGETS
H1034,Herb,AXIN2,Target,TARGETS
H1034,Herb,CLDN5,Target,TARGETS
H1034,Herb,ADIPOQ,Target,TARGETS
H1034,Herb,UQCRC1,Target,TARGETS
H1034,Herb,NDUFV2,Target,TARGETS
H1034,Herb,MECP2,Target,TARGETS
H1034,Herb,XBP1,Target,TARGETS
H1034,Herb,PRKAA1,Target,TARGETS
H1034,Herb,DNAJC5,Target,TARGETS
H1034,Herb,HNRNPA1,Target,TARGETS
H1034,Herb,SLC16A1,Target,TARGETS
H1034,Herb,IL17A,Target,TARGETS
H1034,Herb,UGT1A9,Target,TARGETS
H1034,Herb,SIRT1,Target,TARGETS
H1034,Herb,PIK3CB,Target,TARGETS
H1034,Herb,CTNNB1,Target,TARGETS
H1034,Herb,TNFRSF10B,Target,TARGETS
H1034,Herb,FOSL1,Target,TARGETS
H1034,Herb,THBS1,Target,TARGETS
H1034,Herb,LYN,Target,TARGETS
H1034,Herb,GABRR3,Target,TARGETS
H1034,Herb,ATF4,Target,TARGETS
H1034,Herb,EIF2S1,Target,TARGETS
H1034,Herb,HVCN1,Target,TARGETS
H1034,Herb,MUC5AC,Target,TARGETS
H1034,Herb,P2RX4,Target,TARGETS
H1034,Herb,PTPN11,Target,TARGETS
H1034,Herb,CYP2E1,Target,TARGETS
H1034,Herb,USP10,Target,TARGETS
H1034,Herb,APOE,Target,TARGETS
H1034,Herb,MDM2,Target,TARGETS
H1034,Herb,CDK4,Target,TARGETS
H1034,Herb,IL4,Target,TARGETS
H1034,Herb,XIAP,Target,TARGETS
H1034,Herb,PTGES,Target,TARGETS
H1034,Herb,MET,Target,TARGETS
H1034,Herb,TBK1,Target,TARGETS
H1034,Herb,ZHX2,Target,TARGETS
H1034,Herb,VRK1,Target,TARGETS
H1034,Herb,HMGB1,Target,TARGETS
H1034,Herb,CDK9,Target,TARGETS
H1034,Herb,GSTK1,Target,TARGETS
H1034,Herb,ADORA1,Target,TARGETS
H1034,Herb,ADORA2A,Target,TARGETS
H1034,Herb,GAK,Target,TARGETS
H1034,Herb,SRC,Target,TARGETS
H1034,Herb,PRKCE,Target,TARGETS
H1034,Herb,TERT,Target,TARGETS
H1034,Herb,SIRT3,Target,TARGETS
H1034,Herb,CLDN2,Target,TARGETS
H1034,Herb,ERG,Target,TARGETS
H1034,Herb,MIR203A,Target,TARGETS
H1034,Herb,PTN,Target,TARGETS
H1034,Herb,MIR384,Target,TARGETS
H1034,Herb,ABCC2,Target,TARGETS
H1034,Herb,MIR132,Target,TARGETS
H1034,Herb,HDAC9,Target,TARGETS
H1034,Herb,FLT3,Target,TARGETS
H1034,Herb,ANO1,Target,TARGETS
H1034,Herb,RPS6KA3,Target,TARGETS
H1034,Herb,MAOB,Target,TARGETS
H1034,Herb,PROCR,Target,TARGETS
H1034,Herb,HMGCR,Target,TARGETS
H1034,Herb,INS,Target,TARGETS
H1034,Herb,NR1H4,Target,TARGETS
H1034,Herb,FN1,Target,TARGETS
H1034,Herb,P4HB,Target,TARGETS
H1034,Herb,FAS,Target,TARGETS
H1034,Herb,ADA,Target,TARGETS
H1034,Herb,ACTA2,Target,TARGETS
H1034,Herb,BIRC2,Target,TARGETS
H1034,Herb,BIRC3,Target,TARGETS
H1034,Herb,BMPR2,Target,TARGETS
H1034,Herb,MIR21,Target,TARGETS
H1034,Herb,ESRRA,Target,TARGETS
H1034,Herb,FOXP3,Target,TARGETS
H1034,Herb,PLEK,Target,TARGETS
H1034,Herb,NSFL1C,Target,TARGETS
H1034,Herb,MCU,Target,TARGETS
H1034,Herb,OLR1,Target,TARGETS
H1034,Herb,SLC47A1,Target,TARGETS
H1034,Herb,MAP2K1,Target,TARGETS
H1034,Herb,MAP2K7,Target,TARGETS
H1034,Herb,CHS2,Target,TARGETS
H1034,Herb,IGF2,Target,TARGETS
H1034,Herb,GSTA2,Target,TARGETS
H1034,Herb,GSTA1,Target,TARGETS
H1034,Herb,MAP3K1,Target,TARGETS
H1034,Herb,SPHK1,Target,TARGETS
H1034,Herb,ATP2A3,Target,TARGETS
H1034,Herb,NME1,Target,TARGETS
H1034,Herb,NME4,Target,TARGETS
H1034,Herb,DHFR,Target,TARGETS
H1034,Herb,KLF7,Target,TARGETS
H1034,Herb,AKR1C1,Target,TARGETS
H1034,Herb,ESR2,Target,TARGETS
H1034,Herb,PLA2G1B,Target,TARGETS
H1034,Herb,BAD,Target,TARGETS
H1034,Herb,SREBF1,Target,TARGETS
H1034,Herb,ABCC1,Target,TARGETS
H1034,Herb,GSR,Target,TARGETS
H1034,Herb,CES1,Target,TARGETS
H1034,Herb,APOB,Target,TARGETS
H1034,Herb,SOAT1,Target,TARGETS
H1034,Herb,SOAT2,Target,TARGETS
H1034,Herb,MTTP,Target,TARGETS
H1034,Herb,PKD2,Target,TARGETS
H1034,Herb,IRF3,Target,TARGETS
H1034,Herb,TEP1,Target,TARGETS
H1034,Herb,TIMP1,Target,TARGETS
H1034,Herb,DNMT3B,Target,TARGETS
H1034,Herb,DNMT3A,Target,TARGETS
H1034,Herb,IGF1R,Target,TARGETS
H1034,Herb,FOSB,Target,TARGETS
H1034,Herb,JUND,Target,TARGETS
H1034,Herb,JUNB,Target,TARGETS
H1034,Herb,EPHA2,Target,TARGETS
H1034,Herb,ME1,Target,TARGETS
H1034,Herb,CDK6,Target,TARGETS
H1034,Herb,CYP7A1,Target,TARGETS
H1034,Herb,HOXD1,Target,TARGETS
H1034,Herb,CYP3A7,Target,TARGETS
H1034,Herb,MADD,Target,TARGETS
H1034,Herb,FGF2,Target,TARGETS
H1034,Herb,PCNA,Target,TARGETS
H1034,Herb,FGFR1,Target,TARGETS
H1034,Herb,KDR,Target,TARGETS
H1034,Herb,FLT1,Target,TARGETS
H1034,Herb,CEBPA,Target,TARGETS
H1034,Herb,SP1,Target,TARGETS
H1034,Herb,MMP7,Target,TARGETS
H1034,Herb,PDGFB,Target,TARGETS
H1034,Herb,FYN,Target,TARGETS
H1035,Herb,CAT,Target,TARGETS
H1035,Herb,TNF,Target,TARGETS
H1035,Herb,PROCR,Target,TARGETS
H1035,Herb,IL6,Target,TARGETS
H1035,Herb,IL1B,Target,TARGETS
H1035,Herb,HMGCR,Target,TARGETS
H1035,Herb,CASP3,Target,TARGETS
H1035,Herb,MPO,Target,TARGETS
H1035,Herb,INS,Target,TARGETS
H1035,Herb,MARK4,Target,TARGETS
H1035,Herb,TGFB1,Target,TARGETS
H1035,Herb,NR1H4,Target,TARGETS
H1035,Herb,FN1,Target,TARGETS
H1035,Herb,P4HB,Target,TARGETS
H1035,Herb,BACE1,Target,TARGETS
H1035,Herb,FAS,Target,TARGETS
H1035,Herb,ADA,Target,TARGETS
H1035,Herb,PPARG,Target,TARGETS
H1035,Herb,MAPK8,Target,TARGETS
H1035,Herb,MAPK14,Target,TARGETS
H1035,Herb,ACTA2,Target,TARGETS
H1035,Herb,MTOR,Target,TARGETS
H1035,Herb,SIRT1,Target,TARGETS
H1035,Herb,BCL2,Target,TARGETS
H1035,Herb,NFE2L2,Target,TARGETS
H1035,Herb,HMOX1,Target,TARGETS
H1035,Herb,AR,Target,TARGETS
H1035,Herb,CXCL8,Target,TARGETS
H1035,Herb,NFKBIA,Target,TARGETS
H1035,Herb,PRKCB,Target,TARGETS
H1035,Herb,CHS2,Target,TARGETS
H1035,Herb,IGF2,Target,TARGETS
H1035,Herb,GSTP1,Target,TARGETS
H1035,Herb,GSTM2,Target,TARGETS
H1035,Herb,GSTA2,Target,TARGETS
H1035,Herb,GSTA1,Target,TARGETS
H1035,Herb,GSTM1,Target,TARGETS
H1035,Herb,MAP3K1,Target,TARGETS
H1035,Herb,TYR,Target,TARGETS
H1035,Herb,SPHK1,Target,TARGETS
H1035,Herb,ESR1,Target,TARGETS
H1035,Herb,ABCB1,Target,TARGETS
H1035,Herb,MAOB,Target,TARGETS
H1035,Herb,ATP2A3,Target,TARGETS
H1035,Herb,BDNF,Target,TARGETS
H1035,Herb,NME1,Target,TARGETS
H1035,Herb,NME4,Target,TARGETS
H1035,Herb,FABP1,Target,TARGETS
H1035,Herb,ISYNA1,Target,TARGETS
H1035,Herb,IL10,Target,TARGETS
H1035,Herb,PTEN,Target,TARGETS
H1035,Herb,TLR2,Target,TARGETS
H1035,Herb,ABHD15,Target,TARGETS
H1035,Herb,IL1A,Target,TARGETS
H1035,Herb,APOM,Target,TARGETS
H1035,Herb,YWHAZ,Target,TARGETS
H1035,Herb,CRTC2,Target,TARGETS
H1035,Herb,GUCA2A,Target,TARGETS
H1035,Herb,IDE,Target,TARGETS
H1035,Herb,SLC5A1,Target,TARGETS
H1035,Herb,CASP9,Target,TARGETS
H1035,Herb,BAX,Target,TARGETS
H1035,Herb,MAP2,Target,TARGETS
H1035,Herb,PRKAA2,Target,TARGETS
H1035,Herb,CASP8,Target,TARGETS
H1035,Herb,PRKCA,Target,TARGETS
H1035,Herb,EDN1,Target,TARGETS
H1035,Herb,PTK2,Target,TARGETS
H1035,Herb,HSP90AA1,Target,TARGETS
H1036,Herb,ICAM1,Target,TARGETS
H1036,Herb,RELA,Target,TARGETS
H1036,Herb,MAPK1,Target,TARGETS
H1036,Herb,TYR,Target,TARGETS
H1036,Herb,MAOB,Target,TARGETS
H1036,Herb,MAOA,Target,TARGETS
H1036,Herb,PTEN,Target,TARGETS
H1036,Herb,NFKBIA,Target,TARGETS
H1036,Herb,TNF,Target,TARGETS
H1036,Herb,IL2,Target,TARGETS
H1036,Herb,BCL2,Target,TARGETS
H1036,Herb,BAX,Target,TARGETS
H1036,Herb,MIR21,Target,TARGETS
H1036,Herb,IL1B,Target,TARGETS
H1036,Herb,MIR30A,Target,TARGETS
H1036,Herb,PBK,Target,TARGETS
H1036,Herb,PKB_RS07820,Target,TARGETS
H1036,Herb,TNNI3,Target,TARGETS
H1036,Herb,IKBKB,Target,TARGETS
H1036,Herb,PTGS2,Target,TARGETS
H1036,Herb,NOTCH1,Target,TARGETS
H1036,Herb,MIR29B1,Target,TARGETS
H1036,Herb,APP,Target,TARGETS
H1036,Herb,VEGFA,Target,TARGETS
H1036,Herb,HIF1A,Target,TARGETS
H1036,Herb,TLR2,Target,TARGETS
H1036,Herb,IGF1,Target,TARGETS
H1036,Herb,ALB,Target,TARGETS
H1036,Herb,SNCA,Target,TARGETS
H1036,Herb,SOCS3,Target,TARGETS
H1036,Herb,MMP9,Target,TARGETS
H1036,Herb,CXCL8,Target,TARGETS
H1036,Herb,IL10,Target,TARGETS
H1036,Herb,HSPA4,Target,TARGETS
H1036,Herb,HSP90AA1,Target,TARGETS
H1036,Herb,CYP3A4,Target,TARGETS
H1036,Herb,CYP2C8,Target,TARGETS
H1036,Herb,SLC23A1,Target,TARGETS
H1036,Herb,CDK1,Target,TARGETS
H1036,Herb,CCNB1,Target,TARGETS
H1036,Herb,CHEK2,Target,TARGETS
H1036,Herb,RB1,Target,TARGETS
H1036,Herb,CDKN1A,Target,TARGETS
H1036,Herb,BCL2L1,Target,TARGETS
H1036,Herb,CASP3,Target,TARGETS
H1036,Herb,EGF,Target,TARGETS
H1036,Herb,CCND1,Target,TARGETS
H1036,Herb,JUN,Target,TARGETS
H1036,Herb,MMP1,Target,TARGETS
H1036,Herb,CRP,Target,TARGETS
H1036,Herb,IL6,Target,TARGETS
H1036,Herb,IGFBP3,Target,TARGETS
H1036,Herb,MAP3K5,Target,TARGETS
H1036,Herb,TOP2A,Target,TARGETS
H1036,Herb,NOS2,Target,TARGETS
H1036,Herb,SERPINE1,Target,TARGETS
H1036,Herb,NR1I2,Target,TARGETS
H1036,Herb,PRKCB,Target,TARGETS
H1036,Herb,ERBB2,Target,TARGETS
H1036,Herb,EGFR,Target,TARGETS
H1036,Herb,PLAT,Target,TARGETS
H1036,Herb,PLAU,Target,TARGETS
H1036,Herb,STAT1,Target,TARGETS
H1036,Herb,IFNG,Target,TARGETS
H1036,Herb,IL1A,Target,TARGETS
H1036,Herb,TP53,Target,TARGETS
H1036,Herb,GSTP1,Target,TARGETS
H1036,Herb,HSF1,Target,TARGETS
H1036,Herb,CAT,Target,TARGETS
H1036,Herb,ABCG2,Target,TARGETS
H1036,Herb,AR,Target,TARGETS
H1036,Herb,F3,Target,TARGETS
H1036,Herb,NR1I3,Target,TARGETS
H1036,Herb,AHR,Target,TARGETS
H1036,Herb,PON1,Target,TARGETS
H1036,Herb,HMOX1,Target,TARGETS
