Compound Id,Pref Name,CAS,Pubchem ID,Chembl ID,Formula,Smiles,Herb ID
C0189,Linoleic Acid,CAS:60-33-3,CID:5280450,CHEMBL267476,C18H32O2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,H0382
C0190,Linolenic Acid,CAS:463-40-1,CID:5280934,CHEMBL8739,C18H30O2,CCC=CCC=CCC=CCCCCCCCC(=O)O,H0382
C0522,Falcarinol,CAS:21852-80-2,CID:5469789,CHEMBL368712,C17H24O,CCCCCCC/C=C\CC#CC#C[C@H](C=C)O,H0382
C0510,Phenylethyl Alcohol,CAS:60-12-8,CID:6054,CHEMBL448500,C8H10O,OCCc1ccccc1,H0382
C0504,Limonene,CAS:138-86-3,CID:440917,CHEMBL449062,C10H16,CC1=CCC(CC1)C(=C)C,H0382
C0547,Caryophyllene,CAS:87-44-5,CID:5281522,CHEMBL448700,C15H24,C/C/1=C/CCC(=C)[C@@H]2[C@@H](CC1)C(C2)(C)C,H0382
C0839,"(2E,4E)-Deca-2,4-Dienal",CAS:25152-84-5,CID:5283349,CHEMBL443949,C10H16O,CCCCCC=CC=CC=O,H0382
C0548,Alpha-Humulone,None,CID:5281520,CHEMBL251280,C15H24,CC1=CCC(C=CCC(=CCC1)C)(C)C,H0382
C0310,Picropodophyllotoxin,None,CID:72435,CHEMBL283120,C22H22O8,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,H0382
C0813,(20S)-Protopanaxadiol,CAS:30636-90-9,CID:11213350,CHEMBL375563,C30H52O3,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)O)C)C)O)C)O)C,H0382
C0262,Oleanolic_Acid,None,CID:10494,CHEMBL168,C30H48O3,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,H0382
C0709,2-Nonenal,None,CID:5283335,CHEMBL450072,C9H16O,CCCCCCC=CC=O,H0382
C0863,Adenine,CAS:73-24-5,CID:190,CHEMBL226345,C5H5N5,C1=NC2=NC=NC(=C2N1)N,H0159
C1162,Benzaldehyde,None,CID:240,CHEMBL15972,C7H6O,O=Cc1ccccc1,H0159
C0246,Niacinamide,CAS:98-92-0,CID:936,CHEMBL1140,C6H6N2O,OC(=N)c1cccnc1,H0159
C0285,Palmitic Acid,CAS:57-10-3,CID:985,CHEMBL82293,C16H32O2,CCCCCCCCCCCCCCCC(=O)O,H0159
C0064,Eugenol,CAS:97-53-0,CID:3314,CHEMBL42710,C10H12O2,COC1=C(C=CC(=C1)CC=C)O,H0159
C0381,Safrole,CAS:94-59-7,CID:5144,CHEMBL242273,C10H10O2,C=CCc1ccc2c(c1)OCO2,H0159
C0459,Trigonelline,CAS:535-83-1,CID:5570,CHEMBL350675,C7H7NO2,C[n+]1cccc(c1)C(=O)[O-],H0159
C0144,Inosine,None,CID:6021,CHEMBL1556,C10H12N4O5,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2O,H0159
C0471,Uridine,None,CID:6029,CHEMBL100259,C9H12N2O6,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ccc(nc1=O)O,H0159
C0188,Linalool,CAS:78-70-6,CID:6549,CHEMBL25306,C10H18O,CC(=CCCC(C)(C=C)O)C,H0159
C0219,Methyleugenol,CAS:93-15-2,CID:7127,CHEMBL108861,C11H14O2,C=CCc1ccc(c(c1)OC)OC,H0159
C1247,Citronellol,CAS:106-22-9,CID:8842,CHEMBL395827,C10H20O,OCCC(CCC=C(C)C)C,H0159
C0079,Fluoranthene,None,CID:9154,CHEMBL355014,C16H10,C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,H0159
C1240,Chrysophanol,CAS:481-74-3,CID:10208,CHEMBL41092,C15H10O4,Cc1cc(O)c2c(c1)C(=O)c1c(C2=O)c(O)ccc1,H0159
C0283,Paeonol,CAS:552-41-0,CID:11092,CHEMBL1079227,C9H10O3,CC(=O)C1=C(C=C(C=C1)OC)O,H0159
C0181,Levomenthol,CAS:2216-51-5,CID:16666,CHEMBL470670,C10H20O,CC1CCC(C(C1)O)C(C)C,H0159
C1178,Beta-Sitosterol,None,CID:222284,CHEMBL221542,C29H50O,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,H0159
C0221,Methylthioadenosine,None,CID:439176,CHEMBL277041,C11H15N5O3S,CSC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N,H0159
C0073,Ferulic Acid,CAS:1135-24-6,CID:445858,CHEMBL32749,C10H10O4,COc1cc(/C=C/C(=O)O)ccc1O,H0159
C1242,Cinnamaldehyde,CAS:104-55-2,CID:637511,CHEMBL293492,C9H8O,C1=CC=C(C=C1)C=CC=O,H0159
C0189,Linoleic Acid,CAS:60-33-3,CID:5280450,CHEMBL267476,C18H32O2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,H0159
C0186,Ligustilide,CAS:4431-01-0,CID:5319022,CHEMBL481246,C12H14O2,CCC/C=C/1\OC(=O)C2=C1CCC=C2,H0159
C0094,Gamma-Aminobutyric Acid,CAS:56-12-2,CID:119,CHEMBL96,C4H9NO2,C(CC(=O)O)CN,H0159
C0333,Protocatechuic Acid,CAS:99-50-3,CID:72,CHEMBL37537,C7H6O4,C1=CC(=C(C=C1C(=O)O)O)O,H0159
C0523,Terpineol,None,CID:11230,CHEMBL507795,C10H18O,CC1=CCC(CC1)(O)C(C)C,H0159
C0504,Limonene,CAS:138-86-3,CID:440917,CHEMBL449062,C10H16,CC1=CCC(CC1)C(=C)C,H0159
C0541,Neoechinulin A,CAS:51551-29-2,CID:9996305,CHEMBL400768,C19H21N3O2,C=CC(c1[nH]c2c(c1/C=C/1N=C(O)[C@@H](N=C1O)C)cccc2)(C)C,H0159
C0839,"(2E,4E)-Deca-2,4-Dienal",CAS:25152-84-5,CID:5283349,CHEMBL443949,C10H16O,CCCCCC=CC=CC=O,H0159
C0548,Alpha-Humulone,None,CID:5281520,CHEMBL251280,C15H24,CC1=CCC(C=CCC(=CCC1)C)(C)C,H0159
C0528,Alpha-Terpineol,None,CID:443162,CHEMBL447597,C10H18O,CC1=CCC(CC1)C(C)(C)O,H0159
C0332,Protocatechualdehyde,CAS:139-85-5,CID:8768,CHEMBL222021,C7H6O3,C1=CC(=C(C=C1C=O)O)O,H0159
C0853,Acetoside,None,CID:5281800,CHEMBL444478,C29H36O15,CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)O)CO)OCCC4=CC(=C(C=C4)O)O)O)O)O)O,H0159
C0038,Eckol,CAS:88798-74-7,CID:145937,CHEMBL471187,C18H12O9,C1=C(C=C(C=C1O)OC2=C(C=C(C3=C2OC4=C(C=C(C=C4O3)O)O)O)O)O,H0117
C0206,Mannitol,CAS:69-65-8,CID:6251,CHEMBL689,C6H14O6,OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,H0117
C0478,Vanillic Acid,CAS:121-34-6,CID:8468,CHEMBL120568,C8H8O4,COC1=C(C=CC(=C1)C(=O)O)O,H1005
C0063,Eucalyptol,CAS:470-82-6,CID:2758,CHEMBL1231862,C10H18O,CC1(C2CCC(O1)(CC2)C)C,H1005
C0064,Eugenol,CAS:97-53-0,CID:3314,CHEMBL42710,C10H12O2,COC1=C(C=CC(=C1)CC=C)O,H1005
C0381,Safrole,CAS:94-59-7,CID:5144,CHEMBL242273,C10H10O2,C=CCc1ccc2c(c1)OCO2,H1005
C0188,Linalool,CAS:78-70-6,CID:6549,CHEMBL25306,C10H18O,CC(=CCCC(C)(C=C)O)C,H1005
C1247,Citronellol,CAS:106-22-9,CID:8842,CHEMBL395827,C10H20O,OCCC(CCC=C(C)C)C,H1005
C1209,Camphor,CAS:76-22-2,CID:159055,CHEMBL504760,C10H16O,O=C1C[C@@H]2C([C@@]1(C)CC2)(C)C,H1005
C0102,Geraniol,CAS:106-24-1,CID:637566,CHEMBL25719,C10H18O,CC(=CCCC(=CCO)C)C,H1005
C1245,Citral,CAS:5392-40-5,CID:638011,CHEMBL1080997,C10H16O,CC(=CCCC(=CC=O)C)C,H1005
C0423,Syringin,CAS:118-34-3,CID:5316860,CHEMBL250872,C17H24O9,OC/C=C/c1cc(OC)c(c(c1)OC)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,H1005
C0523,Terpineol,None,CID:11230,CHEMBL507795,C10H18O,CC1=CCC(CC1)(O)C(C)C,H1005
C0504,Limonene,CAS:138-86-3,CID:440917,CHEMBL449062,C10H16,CC1=CCC(CC1)C(=C)C,H1005
C0547,Caryophyllene,CAS:87-44-5,CID:5281522,CHEMBL448700,C15H24,C/C/1=C/CCC(=C)[C@@H]2[C@@H](CC1)C(C2)(C)C,H1005
C0771,"4,7,7-Trimethylbicyclo[2.2.1]Heptan-3-One",None,CID:2537,CHEMBL15768,C10H16O,CC1(C2CCC1(C(=O)C2)C)C,H1005
C0548,Alpha-Humulone,None,CID:5281520,CHEMBL251280,C15H24,CC1=CCC(C=CCC(=CCC1)C)(C)C,H1005
C0528,Alpha-Terpineol,None,CID:443162,CHEMBL447597,C10H18O,CC1=CCC(CC1)C(C)(C)O,H1005
C1205,Caffeine,CAS:58-08-2,CID:2519,CHEMBL113,C8H10N4O2,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,H0087
C0476,Ursolic Acid,CAS:77-52-1,CID:64945,CHEMBL169,C30H48O3,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,H0087
C0922,Arjunolic Acid,CAS:465-00-9,CID:73641,CHEMBL464466,C30H48O5,OC[C@]1(C)[C@@H](O)[C@H](O)C[C@]2([C@H]1CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2CC(CC1)(C)C)C(=O)O)C)C,H0087
C0928,Asiatic Acid,CAS:464-92-6,CID:119034,CHEMBL404313,C30H48O5,OC[C@]1(C)[C@@H](O)[C@H](O)C[C@]2([C@H]1CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2[C@@H](C)[C@@H](CC1)C)C(=O)O)C)C,H0087
C0094,Gamma-Aminobutyric Acid,CAS:56-12-2,CID:119,CHEMBL96,C4H9NO2,C(CC(=O)O)CN,H1079
C1243,Cinnamic Acid,CAS:621-82-9,CID:444539,CHEMBL27246,C9H8O2,C1=CC=C(C=C1)C=CC(=O)O,H1079
C0416,Stearic Acid,CAS:57-11-4,CID:5281,CHEMBL46403,C18H36O2,CCCCCCCCCCCCCCCCCC(=O)O,H1079
C0285,Palmitic Acid,CAS:57-10-3,CID:985,CHEMBL82293,C16H32O2,CCCCCCCCCCCCCCCC(=O)O,H1079
C0420,Succinic Acid,CAS:110-15-6,CID:1110,CHEMBL576,C4H6O4,C(CC(=O)O)C(=O)O,H1079
C0258,Octanoic Acid,None,CID:379,CHEMBL324846,C8H16O2,CCCCCCCC(=O)O,H1079
C1030,Aucubin,CAS:479-98-1,CID:91458,CHEMBL514882,C15H22O9,C1=COC(C2C1C(C=C2CO)O)OC3C(C(C(C(O3)CO)O)O)O,H1079
C0189,Linoleic Acid,CAS:60-33-3,CID:5280450,CHEMBL267476,C18H32O2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,H1079
C0206,Mannitol,CAS:69-65-8,CID:6251,CHEMBL689,C6H14O6,OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,H1079
C0333,Protocatechuic Acid,CAS:99-50-3,CID:72,CHEMBL37537,C7H6O4,C1=CC(=C(C=C1C(=O)O)O)O,H1079
C0291,Paraben,None,CID:3702506,CHEMBL441343,C7H6O3,Oc1ccc(cc1)C(=O)O,H1079
C0863,Adenine,CAS:73-24-5,CID:190,CHEMBL226345,C5H5N5,C1=NC2=NC=NC(=C2N1)N,H1079
C1166,Benzoic Acid,None,CID:20144841,CHEMBL541,C7H6O2,OC(=O)c1ccccc1,H1079
C0383,Salicylic Acid,CAS:69-72-7,CID:338,CHEMBL424,C7H6O3,C1=CC=C(C(=C1)C(=O)O)O,H1079
C0090,Gallic Acid,CAS:149-91-7,CID:370,CHEMBL288114,C7H6O5,C1=C(C=C(C(=C1O)O)O)C(=O)O,H1079
C0479,Vanillin,CAS:121-33-5,CID:1183,CHEMBL13883,C8H8O3,COC1=C(C=CC(=C1)C=O)O,H1079
C0471,Uridine,None,CID:6029,CHEMBL100259,C9H12N2O6,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ccc(nc1=O)O,H1079
C0467,Tyrosol,CAS:501-94-0,CID:10393,CHEMBL53566,C8H10O2,OCCc1ccc(cc1)O,H1079
C0231,Myristic Acid,CAS:544-63-8,CID:11005,CHEMBL111077,C14H28O2,CCCCCCCCCCCCCC(=O)O,H1079
C1219,Catalpol,CAS:2415-24-9,CID:91520,CHEMBL513223,C15H22O10,C1=COC(C2C1C(C3C2(O3)CO)O)OC4C(C(C(C(O4)CO)O)O)O,H1079
C0263,Oleic Acid,CAS:112-80-1,CID:445639,CHEMBL8659,C18H34O2,CCCCCCCCC=CCCCCCCCC(=O)O,H1079
C0073,Ferulic Acid,CAS:1135-24-6,CID:445858,CHEMBL32749,C10H10O4,COc1cc(/C=C/C(=O)O)ccc1O,H1079
C0084,Forsythiaside,CAS:79916-77-1,CID:5281773,CHEMBL504363,C29H36O15,O=C(O[C@@H]1[C@@H](CO[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)O[C@H]([C@@H]([C@H]1O)O)OCCc1ccc(c(c1)O)O)/C=C/c1ccc(c(c1)O)O,H1079
C0287,Palmitoleic Acid,CAS:373-49-9,CID:445638,CHEMBL453509,C16H30O2,CCCCCC/C=C\CCCCCCCC(=O)O,H1079
C0524,Propionic Acid,CAS:79-09-4,CID:1032,CHEMBL14021,C3H6O2,CCC(=O)O,H1079
C0853,Acetoside,None,CID:5281800,CHEMBL444478,C29H36O15,CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)O)CO)OCCC4=CC(=C(C=C4)O)O)O)O)O)O,H1079
C0259,Octanol,CAS:111-87-5,CID:957,CHEMBL26215,C8H18O,CCCCCCCCO,H0198
C0352,Quercetin,CAS:117-39-5,CID:5280343,CHEMBL50,C15H10O7,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,H0198
C1188,Biochanin,CAS:491-80-5,CID:5280373,CHEMBL131921,C16H12O5,COc1ccc(cc1)c1coc2c(c1=O)c(O)cc(c2)O,H0198
C0914,Apigenin,CAS:520-36-5,CID:5280443,CHEMBL28,C15H10O5,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,H0198
C0838,8-Prenylnaringenin,CAS:53846-50-7,CID:480764,CHEMBL376915,C20H20O5,CC(=CCc1c(O)cc(c2c1O[C@@H](CC2=O)c1ccc(cc1)O)O)C,H0198
C0447,Thymol,CAS:89-83-8,CID:6989,CHEMBL29411,C10H14O,CC1=CC(=C(C=C1)C(C)C)O,H0198
C0164,Kaempferol,CAS:520-18-3,CID:5280863,CHEMBL150,C15H10O6,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,H0198
C0063,Eucalyptol,CAS:470-82-6,CID:2758,CHEMBL1231862,C10H18O,CC1(C2CCC(O1)(CC2)C)C,H0198
C1218,Carvacrol,CAS:499-75-2,CID:10364,CHEMBL281202,C10H14O,CC(c1ccc(c(c1)O)C)C,H0198
C0202,Maackiain,CAS:2035-15-6,CID:91510,CHEMBL334918,C16H12O5,Oc1ccc2c(c1)OC[C@@H]1[C@H]2Oc2c1cc1c(c2)OCO1,H0198
C0392,Scopoletin,CAS:92-61-5,CID:5280460,CHEMBL71851,C10H8O4,COc1cc2ccc(=O)oc2cc1O,H0198
C0199,Luteolin,CAS:491-70-3,CID:5280445,CHEMBL151,C15H10O6,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,H0198
C0083,Formononetin,CAS:485-72-3,CID:5280378,CHEMBL242341,C16H12O4,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,H0198
C1208,Calycosin,CAS:20575-57-9,CID:5280448,CHEMBL241608,C16H12O5,COc1ccc(cc1O)c1coc2c(c1=O)ccc(c2)O,H0198
C0169,Kurarinol,CAS:855746-98-4,CID:44563198,CHEMBL455667,C26H32O7,COc1cc(O)c(c2c1C(=O)C[C@H](O2)c1ccc(cc1O)O)C[C@H](C(=C)C)CCC(O)(C)C,H0198
C0377,Rutin,CAS:153-18-4,CID:5280805,CHEMBL226335,C27H30O16,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,H0198
C0486,Xanthohumol,CAS:6754-58-1,CID:639665,CHEMBL253896,C21H22O5,COc1cc(O)c(c(c1C(=O)/C=C/c1ccc(cc1)O)O)CC=C(C)C,H0198
C0285,Palmitic Acid,CAS:57-10-3,CID:985,CHEMBL82293,C16H32O2,CCCCCCCCCCCCCCCC(=O)O,H0198
C0419,Styrene,CAS:100-42-5,CID:7501,CHEMBL285235,C8H8,C=CC1=CC=CC=C1,H0198
C0228,M-Xylene,CAS:108-38-3,CID:7929,CHEMBL286727,C8H10,CC1=CC(=CC=C1)C,H0198
C0299,Phenethylamine,CAS:64-04-0,CID:1001,CHEMBL610,C8H11N,NCCc1ccccc1,H0198
C1162,Benzaldehyde,None,CID:240,CHEMBL15972,C7H6O,O=Cc1ccccc1,H0198
C0231,Myristic Acid,CAS:544-63-8,CID:11005,CHEMBL111077,C14H28O2,CCCCCCCCCCCCCC(=O)O,H0198
C0495,Herbacetin,CAS:527-95-7,CID:5280544,CHEMBL611029,C15H10O7,Oc1ccc(cc1)c1oc2c(O)c(O)cc(c2c(=O)c1O)O,H0198
C0839,"(2E,4E)-Deca-2,4-Dienal",CAS:25152-84-5,CID:5283349,CHEMBL443949,C10H16O,CCCCCC=CC=CC=O,H0198
C0528,Alpha-Terpineol,None,CID:443162,CHEMBL447597,C10H18O,CC1=CCC(CC1)C(C)(C)O,H0198
C0709,2-Nonenal,None,CID:5283335,CHEMBL450072,C9H16O,CCCCCCC=CC=O,H0198
C0039,Ellagic Acid,CAS:476-66-4,CID:5281855,CHEMBL6246,C14H6O8,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,H1025
C0285,Palmitic Acid,CAS:57-10-3,CID:985,CHEMBL82293,C16H32O2,CCCCCCCCCCCCCCCC(=O)O,H1025
C0922,Arjunolic Acid,CAS:465-00-9,CID:73641,CHEMBL464466,C30H48O5,OC[C@]1(C)[C@@H](O)[C@H](O)C[C@]2([C@H]1CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2CC(CC1)(C)C)C(=O)O)C)C,H0406
C0285,Palmitic Acid,CAS:57-10-3,CID:985,CHEMBL82293,C16H32O2,CCCCCCCCCCCCCCCC(=O)O,H0920
C0420,Succinic Acid,CAS:110-15-6,CID:1110,CHEMBL576,C4H6O4,C(CC(=O)O)C(=O)O,H0920
C0233,(-)-Lobeline,CAS:90-69-7,CID:101616,CHEMBL122270,C22H27NO2,O[C@H](c1ccccc1)C[C@@H]1CCC[C@@H](N1C)CC(=O)c1ccccc1,H0920
C1248,Citropten,CAS:487-06-9,CID:2775,CHEMBL481049,C11H10O4,COc1cc(OC)c2c(c1)oc(=O)cc2,H0920
C0291,Paraben,None,CID:3702506,CHEMBL441343,C7H6O3,Oc1ccc(cc1)C(=O)O,H0920
C0914,Apigenin,CAS:520-36-5,CID:5280443,CHEMBL28,C15H10O5,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,H0920
C0416,Stearic Acid,CAS:57-11-4,CID:5281,CHEMBL46403,C18H36O2,CCCCCCCCCCCCCCCCCC(=O)O,H0920
C0391,Scoparone,CAS:120-08-1,CID:8417,CHEMBL325864,C11H10O4,COC1=C(C=C2C(=C1)C=CC(=O)O2)OC,H0920
C1218,Carvacrol,CAS:499-75-2,CID:10364,CHEMBL281202,C10H14O,CC(c1ccc(c(c1)O)C)C,H0920
C0119,Hesperidin,CAS:520-26-3,CID:10621,CHEMBL449317,C28H34O15,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,H0920
C0231,Myristic Acid,CAS:544-63-8,CID:11005,CHEMBL111077,C14H28O2,CCCCCCCCCCCCCC(=O)O,H0920
C1178,Beta-Sitosterol,None,CID:222284,CHEMBL221542,C29H50O,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,H0920
C0149,Isoferulic Acid,CAS:537-73-5,CID:736186,CHEMBL233295,C10H10O4,COC1=C(C=C(C=C1)C=CC(=O)O)O,H0920
C0352,Quercetin,CAS:117-39-5,CID:5280343,CHEMBL50,C15H10O7,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,H0920
C0199,Luteolin,CAS:491-70-3,CID:5280445,CHEMBL151,C15H10O6,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,H0920
C1239,Chrysoeriol,CAS:491-71-4,CID:5280666,CHEMBL214321,C16H12O6,COc1cc(ccc1O)c1cc(=O)c2c(o1)cc(cc2O)O,H0920
C0026,Diosmetin,CAS:520-34-3,CID:5281612,CHEMBL90568,C16H12O6,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(cc2O)O,H0920
C0027,Diosmin,CAS:520-27-4,CID:5281613,CHEMBL231884,C28H32O15,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(cc2O)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O,H0920
C0528,Alpha-Terpineol,None,CID:443162,CHEMBL447597,C10H18O,CC1=CCC(CC1)C(C)(C)O,H0920
C0709,2-Nonenal,None,CID:5283335,CHEMBL450072,C9H16O,CCCCCCC=CC=O,H0920
C0417,Stepholidine,CAS:16562-13-3,CID:6917970,CHEMBL487387,C19H21NO4,COc1cc2CCN3[C@H](c2cc1O)Cc1c(C3)c(OC)c(cc1)O,H0369
C0242,Naringenin,CAS:480-41-1,CID:439246,CHEMBL9352,C15H12O5,Oc1ccc(cc1)[C@@H]1CC(=O)c2c(O1)cc(cc2O)O,H0369
C0587,(+)-Taxifolin,CAS:480-18-2,CID:439533,CHEMBL66,C15H12O7,Oc1cc2O[C@H](c3ccc(c(c3)O)O)[C@H](C(=O)c2c(c1)O)O,H0369
C0928,Asiatic Acid,CAS:464-92-6,CID:119034,CHEMBL404313,C30H48O5,OC[C@]1(C)[C@@H](O)[C@H](O)C[C@]2([C@H]1CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2[C@@H](C)[C@@H](CC1)C)C(=O)O)C)C,H0412
C0719,Borneol,CAS:507-70-0,CID:1201518,CHEMBL3186705,C10H18O,O[C@@H]1C[C@H]2C([C@]1(C)CC2)(C)C,H0412
C0800,Borneol,CAS:507-70-0,CID:6552009,CHEMBL486208,C10H18O,O[C@H]1C[C@@H]2C([C@@]1(C)CC2)(C)C,H0412
C0752,"(1R,9S)-4,11,11-Trimethyl-8-Methylenebicyclo[7.2.0]Undec-4-Ene,Caryophellene,?-Caryophyllene",None,CID:5281515,CHEMBL445740,C15H24,CC1=CCCC(=C)C2CC(C2CC1)(C)C,H0412
C0090,Gallic Acid,CAS:149-91-7,CID:370,CHEMBL288114,C7H6O5,C1=C(C=C(C(=C1O)O)O)C(=O)O,H0472
C0041,Emodin,CAS:518-82-1,CID:3220,CHEMBL289277,C15H10O5,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,H0472
C1240,Chrysophanol,CAS:481-74-3,CID:10208,CHEMBL41092,C15H10O4,Cc1cc(O)c2c(c1)C(=O)c1c(C2=O)c(O)ccc1,H0472
C0369,Rhein,CAS:478-43-3,CID:10168,CHEMBL418068,C15H8O6,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)C(=O)O,H0472
C0309,Piceid,CAS:27208-80-6,CID:5281718,CHEMBL142652,C20H22O8,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O,H0472
C0306,Physcion,CAS:521-61-9,CID:10639,CHEMBL42624,C16H12O5,COc1cc(O)c2c(c1)C(=O)c1c(C2=O)c(O)cc(c1)C,H0472
C1283,Danthron,CAS:117-10-2,CID:2950,CHEMBL53418,C14H8O4,Oc1cccc2c1C(=O)c1c(C2=O)cccc1O,H0472
C1220,Catechin,None,CID:1203,CHEMBL206452,C15H14O6,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,H0472
C0881,Aloe-Emodin,None,CID:10207,CHEMBL40275,C15H10O5,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)CO,H0472
C0356,Quinalizarin,CAS:81-61-8,CID:5004,CHEMBL29898,C14H8O6,Oc1c(O)ccc2c1C(=O)c1c(C2=O)c(O)ccc1O,H0472
C0339,Purpurin,CAS:81-54-9,CID:6683,CHEMBL294264,C14H8O5,Oc1c(O)cc(c2c1C(=O)c1ccccc1C2=O)O,H0472
C0912,Anthraquinone,CAS:84-65-1,CID:6780,CHEMBL55659,C14H8O2,O=C1c2ccccc2C(=O)c2c1cccc2,H0472
C0119,Hesperidin,CAS:520-26-3,CID:10621,CHEMBL449317,C28H34O15,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,H0472
C0110,Glycyrrhizin,CAS:103000-77-7,CID:14982,CHEMBL441687,C42H62O16,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,H0472
C1125,Baicalin,CAS:21967-41-9,CID:64982,CHEMBL485818,C21H18O11,OC(=O)[C@H]1O[C@@H](Oc2cc3oc(cc(=O)c3c(c2O)O)c2ccccc2)[C@@H]([C@H]([C@@H]1O)O)O,H0472
C0114,(-)-Epicatechin,None,CID:72276,CHEMBL583912,C15H14O6,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,H0472
C0203,Magnolol,CAS:528-43-8,CID:72300,CHEMBL180920,C18H18O2,C=CCc1ccc(c(c1)c1cc(CC=C)ccc1O)O,H0472
C0126,Honokiol,CAS:35354-74-6,CID:72303,CHEMBL16901,C18H18O2,C=CCC1=CC(=C(C=C1)O)C2=CC(=C(C=C2)O)CC=C,H0472
C0045,Epicatechin Gallate,CAS:1257-08-5,CID:107905,CHEMBL36327,C22H18O10,Oc1cc(O)c2c(c1)O[C@@H]([C@@H](C2)OC(=O)c1cc(O)c(c(c1)O)O)c1ccc(c(c1)O)O,H0472
