Target ID,Protein Name,Gene Symbol,Uniprot ID,Herb ID,Chinese Pin Yin,English_name,Latin_name
T10S5F,Cyclin-dependent kinase 4,CDK4,P11802,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T22I6G,Cyclin-dependent kinase 4 inhibitor C (Cyclin-dependent kinase 6 inhibitor) (p18-INK4c) (p18-INK6),CDKN2C,P42773,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T22IMH,Cyclin-dependent kinase 6,CDK6,Q00534,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T75H3W,Cyclin-dependent kinase 2,CDK2,P24941,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T25S1M,Cyclin-dependent kinase inhibitor 1B (Cyclin-dependent kinase inhibitor p27) (p27Kip1) (Fragment),p27 kip1,O43806,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T96G89,"Fatty acid-binding protein, adipocyte",FABP4,P15090,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T05PKX,"Steroid 17-alpha-hydroxylase/17,20 lyase",CYP17A1,P05093,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T74ETU,Steroid 21-hydroxylase,CYP21A2,P08686,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T64X48,C-X-C chemokine receptor type 4,CXCR4,P61073,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T48DAP,40S ribosomal protein S9,RPS9,P46781,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T16UZ4,Dipeptidyl peptidase 4,DPP4,P27487,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T06IYF,Adenomatous polyposis coli protein,APC,P25054,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T90ORW,Bcl2-associated agonist of cell death,BAD,Q92934,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T98FWP,NF-kappa-B essential modulator,IKBKG,Q9Y6K9,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T89L4V,Insulin,INS,P01308,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T91T8I,Glucose-6-phosphatase catalytic subunit 1,G6PC1,P35575,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T11BI7,Toll-like receptor 4,TLR4,O00206,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T68HNO,Glutathione S-transferase omega-1,GSTO1,P78417,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T00QMT,NA,MIR15B,NA,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T40XWM,Proto-oncogene tyrosine-protein kinase ROS,ROS1,P08922,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T58J2Y,Peroxisome proliferator-activated receptor gamma,PPARG,P37231,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T87AXU,ADP/ATP translocase 2,SLC25A5,P05141,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T45G32,Proto-oncogene tyrosine-protein kinase Src,SRC,P12931,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T57HGP,Tumor necrosis factor receptor superfamily member 6,FAS,P25445,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T21S10,Heterogeneous nuclear ribonucleoproteins A2/B1,HNRNPA2B1,P22626,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T40JZG,GPI-anchor transamidase,PIGK,Q92643,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T52RGZ,Growth/differentiation factor 15,GDF15,Q99988,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T55IBP,Zinc finger protein SNAI1,SNAI1,O95863,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T06ADX,Tyrosine-protein kinase receptor UFO,AXL,P30530,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T40DIM,Corticosteroid 11-beta-dehydrogenase isozyme 1,HSD11B1,P28845,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T20TPU,Histone acetyltransferase KAT2B,KAT2B,Q92831,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T27LTU,C5a anaphylatoxin chemotactic receptor 1,C5AR1,P21730,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T32PI2,Programmed cell death 1 ligand 1,CD274,Q9NZQ7,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T47HTN,Prostaglandin E synthase,PTGES,O14684,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T92AMR,Hepatocyte growth factor receptor,MET,P08581,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T60GGR,Serine/threonine-protein kinase TBK1,TBK1,Q9UHD2,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T68AKE,Zinc fingers and homeoboxes protein 2,ZHX2,Q9Y6X8,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T62UOD,Serine/threonine-protein kinase VRK1,VRK1,Q99986,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T92HNO,High mobility group protein B1,HMGB1,P09429,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T60B3R,Glutathione S-transferase kappa 1,GSTK1,Q9Y2Q3,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T35LKG,Adenosine receptor A1,ADORA1,P30542,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T77M4W,Adenosine receptor A2a,ADORA2A,P29274,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T38O11,Cyclin-G-associated kinase,GAK,O14976,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T62Y4H,Protein kinase C epsilon type,PRKCE,Q02156,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T78IOY,Telomerase reverse transcriptase,TERT,O14746,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T41BXR,"NAD-dependent protein deacetylase sirtuin-3, mitochondrial",SIRT3,Q9NTG7,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T66WWM,Claudin-2,CLDN2,P57739,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T67CB6,Transcriptional regulator ERG,ERG,P11308,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T10K5R,NA,MIR203A,NA,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T41DXP,Pleiotrophin,PTN,P21246,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T62RLH,NA,MIR384,NA,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T39M6J,ATP-binding cassette sub-family C member 2,ABCC2,Q92887,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T11NOZ,NA,MIR132,NA,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T68DAN,Histone deacetylase 9,HDAC9,Q9UKV0,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T91AIW,Receptor-type tyrosine-protein kinase FLT3,FLT3,P36888,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T25M2J,Anoctamin-1,ANO1,Q5XXA6,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T77TY2,Protein disulfide-isomerase,P4HB,P07237,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T83DDX,Endothelial protein C receptor,PROCR,Q9UNN8,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T21Q0D,3-hydroxy-3-methylglutaryl-coenzyme A reductase,HMGCR,P04035,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T06VX0,MAP/microtubule affinity-regulating kinase 4,MARK4,Q96L34,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T24C0P,Bile acid receptor,NR1H4,Q96RI1,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T04WT7,Fibronectin,FN1,P02751,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T20RA0,Adenosine deaminase,ADA,P00813,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T87QUW,"Actin, aortic smooth muscle",ACTA2,P62736,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T43GWF,Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1,PPIP5K1,Q6PFW1,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T02IOG,Cyclin-dependent kinase inhibitor 1B,CDKN1B,P46527,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T84FSA,Forkhead box protein O3,FOXO3,O43524,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T37BP1,Serine/threonine-protein kinase pim-1,PIM1,P11309,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T18CWB,Transcriptional activator Myb,MYB,P10242,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T41B8C,"Peroxiredoxin-5, mitochondrial",PRDX5,P30044,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T25Y64,Cholinesterase,BCHE,P06276,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T74LFK,Neurogenic locus notch homolog protein 1,NOTCH1,P46531,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T62ERY,Interleukin-1 receptor-associated kinase 4,IRAK4,Q9NWZ3,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T22NX4,Toll-like receptor 2,TLR2,O60603,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T76AZQ,Histidine decarboxylase,HDC,P19113,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T82I7J,C-C motif chemokine 16,CCL16,O15467,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T58XLK,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,P18031,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T34Y8V,Oxysterols receptor LXR-beta,NR1H2,P55055,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T48J1U,Aldo-keto reductase family 1 member C1,AKR1C1,Q04828,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T05O6O,Estrogen receptor beta,ESR2,Q92731,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T30TYH,Phospholipase A2,PLA2G1B,P04054,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T33OSQ,Sterol regulatory element-binding protein 1,SREBF1,P36956,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T21EGX,Multidrug resistance-associated protein 1,ABCC1,P33527,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T30D9G,Superoxide dismutase [Cu-Zn],SOD1,P00441,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T23RXU,"Glutathione reductase, mitochondrial",GSR,P00390,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T59DDI,Liver carboxylesterase 1,CES1,P23141,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T73S71,Apolipoprotein B-100,APOB,P04114,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T03NWF,Sterol O-acyltransferase 1,SOAT1,P35610,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T95RKQ,Sterol O-acyltransferase 2,SOAT2,O75908,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T35FQV,Microsomal triglyceride transfer protein large subunit,MTTP,P55157,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T84XYQ,Polycystin-2,PKD2,Q13563,H0663,Xiao Ji,Setose thistle,Cirsium setosum
T42PUG,"Solute carrier family 2, facilitated glucose transporter member 1",SLC2A1,P11166,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T10HL8,Intercellular adhesion molecule 1,ICAM1,P05362,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T44LWL,Transcription factor p65,RELA,Q04206,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T82JWE,Cellular tumor antigen p53,TP53,P04637,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T88AJI,Hypoxia-inducible factor 1-alpha,HIF1A,Q16665,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T88TDZ,RAC-alpha serine/threonine-protein kinase,AKT1,P31749,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T88LSZ,Aromatase,CYP19A1,P11511,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T94VM4,17-beta-hydroxysteroid dehydrogenase type 2 (17-beta-HSD 2) (20 alpha-hydroxysteroid dehydrogenase) (20-alpha-HSD) (E2DH) (Estradiol 17-beta-dehydrogenase 2) (EC 1.1.1.62) (Microsomal 17-beta-hydroxysteroid dehydrogenase) (Short chain dehydrogenase/reductase family 9C member 2) (Testosterone 17-beta-dehydrogenase) (EC 1.1.1.239),HSD17B2,P37059,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T50V79,Interleukin-4,IL4,P05112,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T80TUC,Apoptosis regulator BAX,BAX,Q07812,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T85U8U,Caspase-3,CASP3,P42574,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T07TMB,Cyclin-dependent kinase 1,CDK1,P06493,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T24LXT,G2/mitotic-specific cyclin-B1,CCNB1,P14635,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T35QZO,Cytochrome c,CYCS,P99999,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T64W2K,Cyclin-dependent kinase inhibitor 1,CDKN1A,P38936,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T86UXL,Cyclin-A2,CCNA2,P20248,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T04UTZ,G1/S-specific cyclin-E1,CCNE1,P24864,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T38BR0,G1/S-specific cyclin-D2,CCND2,P30279,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T93WZG,G1/S-specific cyclin-D1,CCND1,P24385,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T10ICM,Oxidized low-density lipoprotein receptor 1,OLR1,P78380,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T08Q7W,Prostaglandin G/H synthase 2,PTGS2,P35354,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T14LSK,E3 ubiquitin-protein ligase XIAP,XIAP,P98170,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T74D4Y,CASP8 and FADD-like apoptosis regulator,CFLAR,O15519,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T74I49,Bcl-2-like protein 1,BCL2L1,Q07817,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T75HMM,Induced myeloid leukemia cell differentiation protein Mcl-1,MCL1,Q07820,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T79KQO,NF-kappa-B inhibitor alpha,NFKBIA,P25963,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T95K8Q,Intestinal-type alkaline phosphatase,ALPI,P09923,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T42D4V,Histone deacetylase 1,HDAC1,Q13547,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T01QLH,Estrogen receptor,ESR1,P03372,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T04TWI,CD40 ligand,CD40LG,P29965,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T82ALJ,Glycogen synthase kinase-3 beta,GSK3B,P49841,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T41TXS,Retinoblastoma-associated protein,RB1,P06400,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T54VQA,Cyclin-dependent kinase inhibitor 2A,CDKN2A,P42771,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T06PVX,E3 ubiquitin-protein ligase Mdm2,MDM2,Q00987,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T71K92,Apoptosis regulator Bcl-2,BCL2,P10415,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T42XY2,Insulin-like growth factor 1 receptor,IGF1R,P08069,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T09H2Z,"Nitric oxide synthase, inducible",NOS2,P35228,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T23VMI,Tumor necrosis factor,TNF,P01375,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T37VLU,Interferon gamma,IFNG,P01579,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T36SOV,Plasminogen activator inhibitor 1,SERPINE1,P05121,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T84P70,Urokinase-type plasminogen activator,PLAU,P00749,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T92UBJ,Acetyl-CoA carboxylase 1,ACACA,Q13085,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T86MX7,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,CD38,P28907,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T87WMV,Sodium/potassium-transporting ATPase subunit gamma,FXYD2,P54710,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T32R5L,Cyclin-dependent kinase 9,CDK9,P50750,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T86ROZ,Heme oxygenase 1,HMOX1,P09601,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T83SXS,3-keto-steroid reductase/17-beta-hydroxysteroid dehydrogenase 7,HSD17B7,P56937,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T00KKS,Sodium/iodide cotransporter,SLC5A5,Q92911,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T68SE0,"Solute carrier family 2, facilitated glucose transporter member 4",SLC2A4,P14672,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T88B8X,Insulin receptor,INSR,P06213,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T50GQE,Interleukin-13,IL13,P35225,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T62QDU,Alpha- and gamma-adaptin-binding protein p34,AAGAB,Q6PD74,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T10S5F,Cyclin-dependent kinase 4,CDK4,P11802,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T22I6G,Cyclin-dependent kinase 4 inhibitor C (Cyclin-dependent kinase 6 inhibitor) (p18-INK4c) (p18-INK6),CDKN2C,P42773,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T22IMH,Cyclin-dependent kinase 6,CDK6,Q00534,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T75H3W,Cyclin-dependent kinase 2,CDK2,P24941,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T25S1M,Cyclin-dependent kinase inhibitor 1B (Cyclin-dependent kinase inhibitor p27) (p27Kip1) (Fragment),p27 kip1,O43806,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T78ILO,Stearoyl-CoA desaturase,SCD,O00767,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T96G89,"Fatty acid-binding protein, adipocyte",FABP4,P15090,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T26KIE,Transcription factor AP-1,JUN,P05412,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T80OJF,Interstitial collagenase,MMP1,P03956,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T05PKX,"Steroid 17-alpha-hydroxylase/17,20 lyase",CYP17A1,P05093,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T74ETU,Steroid 21-hydroxylase,CYP21A2,P08686,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T63GUB,Proto-oncogene c-Fos,FOS,P01100,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T64X48,C-X-C chemokine receptor type 4,CXCR4,P61073,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T20JZ2,Androgen receptor,AR,P10275,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T02WMA,Ornithine decarboxylase,ODC1,P11926,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T48DAP,40S ribosomal protein S9,RPS9,P46781,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T16UZ4,Dipeptidyl peptidase 4,DPP4,P27487,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T06IYF,Adenomatous polyposis coli protein,APC,P25054,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T23P74,Caspase-9,CASP9,P55211,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T90ORW,Bcl2-associated agonist of cell death,BAD,Q92934,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T42EAZ,Vascular endothelial growth factor A,VEGFA,P15692,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T98FWP,NF-kappa-B essential modulator,IKBKG,Q9Y6K9,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T89L4V,Insulin,INS,P01308,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T91T8I,Glucose-6-phosphatase catalytic subunit 1,G6PC1,P35575,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T79WXA,Mitogen-activated protein kinase 1,MAPK1,P28482,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T11BI7,Toll-like receptor 4,TLR4,O00206,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T33OPP,Interleukin-6,IL6,P05231,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T68HNO,Glutathione S-transferase omega-1,GSTO1,P78417,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T69NG6,Interleukin-10,IL10,P22301,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T49ORJ,Peroxisome proliferator-activated receptor alpha,PPARA,Q07869,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T00QMT,NA,MIR15B,NA,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T40XWM,Proto-oncogene tyrosine-protein kinase ROS,ROS1,P08922,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T65S3S,Tyrosine-protein kinase JAK2,JAK2,O60674,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T06RMZ,Nuclear factor NF-kappa-B p105 subunit,NFKB1,P19838,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T58J2Y,Peroxisome proliferator-activated receptor gamma,PPARG,P37231,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T30L86,Tumor necrosis factor receptor superfamily member 10B,TNFRSF10B,O14763,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T87AXU,ADP/ATP translocase 2,SLC25A5,P05141,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T45G32,Proto-oncogene tyrosine-protein kinase Src,SRC,P12931,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T57HGP,Tumor necrosis factor receptor superfamily member 6,FAS,P25445,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T26EZU,Myc proto-oncogene protein,MYC,P01106,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T71BDH,Mitogen-activated protein kinase 14,MAPK14,Q16539,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T21S10,Heterogeneous nuclear ribonucleoproteins A2/B1,HNRNPA2B1,P22626,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T40JZG,GPI-anchor transamidase,PIGK,Q92643,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T52RGZ,Growth/differentiation factor 15,GDF15,Q99988,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T05RAA,Inhibitor of nuclear factor kappa-B kinase subunit alpha,CHUK,O15111,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T46K2X,Heat shock 70 kDa protein 4,HSPA4,P34932,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T55IBP,Zinc finger protein SNAI1,SNAI1,O95863,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T06ADX,Tyrosine-protein kinase receptor UFO,AXL,P30530,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T40DIM,Corticosteroid 11-beta-dehydrogenase isozyme 1,HSD11B1,P28845,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T91OUC,Mucin-5AC,MUC5AC,P98088,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T54CIF,Interleukin-8,CXCL8,P10145,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T62USB,Tumor necrosis factor receptor superfamily member 10A,TNFRSF10A,O00220,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T20TPU,Histone acetyltransferase KAT2B,KAT2B,Q92831,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T27LTU,C5a anaphylatoxin chemotactic receptor 1,C5AR1,P21730,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T32PI2,Programmed cell death 1 ligand 1,CD274,Q9NZQ7,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T88BCB,Glycerol-3-phosphate phosphatase,PGP,A6NDG6,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T46J84,Nicotinamide phosphoribosyltransferase,NAMPT,P43490,H0664,Xiao Ji Tan,Thistle,Cirsium arvense
T16A2X,Catalase,CAT,P04040,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T23VMI,Tumor necrosis factor,TNF,P01375,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T83DDX,Endothelial protein C receptor,PROCR,Q9UNN8,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T33OPP,Interleukin-6,IL6,P05231,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T64BTV,Interleukin-1 beta,IL1B,P01584,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T21Q0D,3-hydroxy-3-methylglutaryl-coenzyme A reductase,HMGCR,P04035,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T85U8U,Caspase-3,CASP3,P42574,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T30VNV,Myeloperoxidase,MPO,P05164,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T89L4V,Insulin,INS,P01308,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T06VX0,MAP/microtubule affinity-regulating kinase 4,MARK4,Q96L34,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T53AOE,Transforming growth factor beta-1 proprotein [Cleaved into: Latency-associated peptide,TGFB1,P01137,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T24C0P,Bile acid receptor,NR1H4,Q96RI1,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T04WT7,Fibronectin,FN1,P02751,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T77TY2,Protein disulfide-isomerase,P4HB,P07237,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T04H8Y,Beta-secretase 1,BACE1,P56817,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T57HGP,Tumor necrosis factor receptor superfamily member 6,FAS,P25445,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T20RA0,Adenosine deaminase,ADA,P00813,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T58J2Y,Peroxisome proliferator-activated receptor gamma,PPARG,P37231,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T29MD1,Mitogen-activated protein kinase 8,MAPK8,P45983,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T71BDH,Mitogen-activated protein kinase 14,MAPK14,Q16539,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T87QUW,"Actin, aortic smooth muscle",ACTA2,P62736,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T74QXI,Serine/threonine-protein kinase mTOR,MTOR,P42345,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T93SFQ,NAD-dependent protein deacetylase sirtuin-1,SIRT1,Q96EB6,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T71K92,Apoptosis regulator Bcl-2,BCL2,P10415,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
T81I4T,5'-AMP-activated protein kinase catalytic subunit alpha-1,PRKAA1,Q13131,H0665,Chai Hu Shao,Chinese thorowax,Bupleurum chinense
